latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,confidence,version,bright_t31,frp,daynight
21.909,102.68,324.8,1.6,1.2,2017-05-01,0610,A,79,6.0NRT,301,29.6,D
21.906,102.666,321.1,1.6,1.2,2017-05-01,0610,A,75,6.0NRT,300.5,22.2,D
21.819,102.167,339.7,1.7,1.3,2017-05-01,0610,A,90,6.0NRT,298.7,80.1,D
22.401,105.463,314.6,1.1,1,2017-05-01,0610,A,56,6.0NRT,299.2,7.7,D
21.972,102.769,313.5,1.6,1.2,2017-05-01,0610,A,61,6.0NRT,298.5,10.4,D
21.849,101.948,339.6,1.8,1.3,2017-05-01,0610,A,85,6.0NRT,294.7,85.1,D
22.452,105.486,322.8,1.1,1,2017-05-01,0610,A,65,6.0NRT,299.8,14.9,D
22.107,102.69,322.5,1.6,1.2,2017-05-01,0610,A,76,6.0NRT,300.5,24.8,D
22.089,102.585,338.6,1.6,1.2,2017-05-01,0610,A,89,6.0NRT,300.5,66.2,D
22.086,102.571,339.2,1.6,1.2,2017-05-01,0610,A,90,6.0NRT,299.8,69.5,D
22.127,102.746,322.7,1.5,1.2,2017-05-01,0610,A,76,6.0NRT,299.9,26.8,D
22.125,102.732,344.9,1.6,1.2,2017-05-01,0610,A,93,6.0NRT,300.7,87,D
22.161,102.878,311.4,1.5,1.2,2017-05-01,0610,A,38,6.0NRT,295.2,8.3,D
22.129,102.74,335.5,1.5,1.2,2017-05-01,0610,A,87,6.0NRT,300.2,56.4,D
22.127,102.726,328.8,1.6,1.2,2017-05-01,0610,A,82,6.0NRT,299,38.6,D
22.018,101.921,313.1,1.8,1.3,2017-05-01,0610,A,39,6.0NRT,294.7,16.5,D
22.101,102.255,323.3,1.7,1.3,2017-05-01,0610,A,59,6.0NRT,294,32.2,D
22.064,101.672,321.1,1.8,1.3,2017-05-01,0610,A,63,6.0NRT,295.3,28.5,D
22.686,105.275,314,1.1,1,2017-05-01,0610,A,51,6.0NRT,298.1,6.6,D
22.076,101.67,359.6,1.8,1.3,2017-05-01,0610,A,99,6.0NRT,295.1,191.9,D
22.073,101.653,324.1,1.8,1.3,2017-05-01,0610,A,60,6.0NRT,295.2,38,D
22.311,102.802,315.4,1.5,1.2,2017-05-01,0610,A,66,6.0NRT,299.5,15.2,D
22.846,106.076,316.2,1,1,2017-05-01,0610,A,65,6.0NRT,298.6,7.9,D
22.264,102.39,312.4,1.6,1.3,2017-05-01,0610,A,59,6.0NRT,299.1,11.1,D
22.335,102.405,318.3,1.6,1.3,2017-05-01,0610,A,71,6.0NRT,301.2,16.1,D
22.261,101.602,321.8,1.8,1.3,2017-05-01,0610,A,55,6.0NRT,291.6,35.1,D
21.824,99.061,316.6,2.9,1.6,2017-05-01,0610,A,69,6.0NRT,295.9,44.6,D
21.819,99.033,318.6,2.9,1.6,2017-05-01,0610,A,72,6.0NRT,296.6,52,D
22.957,105.475,314.2,1.1,1,2017-05-01,0610,A,57,6.0NRT,299.4,5.7,D
21.826,99.055,322.7,2.9,1.6,2017-05-01,0610,A,77,6.0NRT,296.3,72,D
21.821,99.025,312.9,2.9,1.6,2017-05-01,0610,A,62,6.0NRT,296.7,29.4,D
21.823,98.578,315.7,3.1,1.7,2017-05-01,0610,A,68,6.0NRT,297.3,40,D
21.821,98.573,317.2,3.1,1.7,2017-05-01,0610,A,70,6.0NRT,297.3,46.4,D
21.984,99.01,319.8,2.9,1.6,2017-05-01,0610,A,34,6.0NRT,294.6,50.5,D
21.999,99.007,402.4,2.9,1.6,2017-05-01,0610,A,100,6.0NRT,303.6,1216.8,D
21.994,98.984,366.2,2.9,1.6,2017-05-01,0610,A,100,6.0NRT,298.1,456.3,D
21.986,99.003,383.7,2.9,1.6,2017-05-01,0610,A,100,6.0NRT,297.3,758.3,D
22.001,99,385.1,2.9,1.6,2017-05-01,0610,A,100,6.0NRT,302.5,786.3,D
22.178,98.81,340.7,3,1.6,2017-05-01,0610,A,91,6.0NRT,296.5,197.1,D
22.173,98.786,314.1,3,1.6,2017-05-01,0610,A,64,6.0NRT,294.4,40.3,D
22.166,98.6,319.4,3.1,1.7,2017-05-01,0610,A,73,6.0NRT,294.3,69.6,D
22.166,98.597,317.6,3.1,1.7,2017-05-01,0610,A,58,6.0NRT,294.2,57.6,D
23.498,105.026,330.6,1.1,1,2017-05-01,0610,A,82,6.0NRT,303.2,22.5,D
22.902,101.424,310.8,1.8,1.3,2017-05-01,0610,A,47,6.0NRT,297.3,13.8,D
22.907,101.418,313,1.8,1.3,2017-05-01,0610,A,45,6.0NRT,295.5,17,D
23.699,105.551,319.4,1.1,1,2017-05-01,0610,A,30,6.0NRT,301.8,8.3,D
23.473,102.629,327.2,1.5,1.2,2017-05-01,0610,A,78,6.0NRT,304.5,23.3,D
23.47,102.614,329.7,1.5,1.2,2017-05-01,0610,A,81,6.0NRT,306.4,29.6,D
23.484,102.626,322.6,1.5,1.2,2017-05-01,0610,A,72,6.0NRT,306.3,16.2,D
23.481,102.612,320.7,1.5,1.2,2017-05-01,0610,A,58,6.0NRT,306.4,14.1,D
23.631,102.89,321,1.4,1.2,2017-05-01,0610,A,59,6.0NRT,305.3,12.4,D
23.836,103.195,323.5,1.4,1.2,2017-05-01,0610,A,61,6.0NRT,307.9,11.4,D
24.356,106.118,325.3,1,1,2017-05-01,0610,A,77,6.0NRT,299.8,15.1,D
24.292,105.04,316.7,1.1,1,2017-05-01,0610,A,50,6.0NRT,301.1,6.1,D
24.291,105.03,327.7,1.1,1,2017-05-01,0610,A,78,6.0NRT,305.1,18.6,D
24.782,104.059,325.9,1.2,1.1,2017-05-01,0610,A,74,6.0NRT,309.9,11,D
25.119,106.164,319,1,1,2017-05-01,0610,A,69,6.0NRT,299,9.4,D
24.977,104.396,315.7,1.1,1.1,2017-05-01,0610,A,37,6.0NRT,302.1,6.3,D
24.976,104.385,316,1.1,1.1,2017-05-01,0610,A,42,6.0NRT,302.6,7.1,D
24.925,102.82,325.5,1.4,1.2,2017-05-01,0610,A,34,6.0NRT,308.3,12.3,D
25.448,105.958,321.4,1,1,2017-05-01,0610,A,71,6.0NRT,301.4,8.9,D
25.447,105.948,321.7,1,1,2017-05-01,0610,A,64,6.0NRT,303.7,8.3,D
25.435,105.869,317.7,1,1,2017-05-01,0610,A,51,6.0NRT,300.2,6.4,D
24.043,97.595,309.9,3.3,1.7,2017-05-01,0610,A,42,6.0NRT,290.3,30.9,D
25.447,103.54,323.6,1.2,1.1,2017-05-01,0610,A,73,6.0NRT,309.8,13.9,D
26.283,105.996,311.3,1,1,2017-05-01,0610,A,23,6.0NRT,295.1,4.3,D
25.185,94.955,310.2,4.7,2,2017-05-01,0610,A,31,6.0NRT,289.8,51.3,D
25.239,95.03,327.7,4.6,2,2017-05-01,0610,A,84,6.0NRT,291,197.4,D
26.57,101.662,323.3,1.5,1.2,2017-05-01,0610,A,47,6.0NRT,307,15.6,D
25.239,95.023,326.6,4.6,2,2017-05-01,0610,A,83,6.0NRT,290.9,187.9,D
25.354,95.128,321.4,4.5,2,2017-05-01,0610,A,79,6.0NRT,291.3,135.3,D
25.4,95.252,316.6,4.4,1.9,2017-05-01,0610,A,74,6.0NRT,291,86.2,D
25.355,95.125,321.4,4.5,2,2017-05-01,0610,A,79,6.0NRT,291.2,135.3,D
25.401,95.249,313.6,4.4,1.9,2017-05-01,0610,A,70,6.0NRT,291,67.8,D
25.441,95.105,316.9,4.5,2,2017-05-01,0610,A,56,6.0NRT,289.5,90,D
25.424,95.1,316.7,4.5,2,2017-05-01,0610,A,74,6.0NRT,289.8,92.8,D
25.662,95.343,343.1,4.3,1.9,2017-05-01,0610,A,92,6.0NRT,287.9,375.7,D
25.674,95.377,315.1,4.3,1.9,2017-05-01,0610,A,42,6.0NRT,288.1,77.9,D
25.665,95.335,338.3,4.3,1.9,2017-05-01,0610,A,89,6.0NRT,287.4,306.1,D
28.013,102.839,313.9,1.2,1.1,2017-05-01,0610,A,60,6.0NRT,293.1,8.9,D
28.494,104.749,317.5,1,1,2017-05-01,0610,A,68,6.0NRT,302.7,7.8,D
28.858,105.518,319.8,1,1,2017-05-01,0610,A,62,6.0NRT,306.2,9,D
28.934,104.48,324,1,1,2017-05-01,0610,A,67,6.0NRT,300,15.1,D
28.943,104.479,318.8,1,1,2017-05-01,0610,A,54,6.0NRT,298.2,9.3,D
29.794,106.677,320,1,1,2017-05-01,0610,A,60,6.0NRT,303.7,8.7,D
29.605,103.578,317.9,1.1,1,2017-05-01,0610,A,49,6.0NRT,303.1,7.1,D
29.625,103.528,321.8,1.1,1,2017-05-01,0610,A,75,6.0NRT,303.6,10,D
29.788,103.629,320.1,1.1,1,2017-05-01,0610,A,41,6.0NRT,303.8,8.8,D
29.786,102.801,319.3,1.2,1.1,2017-05-01,0610,A,69,6.0NRT,302.2,12.5,D
30.012,103.751,324.2,1.1,1,2017-05-01,0610,A,64,6.0NRT,305.6,11.7,D
30.023,103.522,321.3,1.1,1,2017-05-01,0610,A,59,6.0NRT,304.6,8.6,D
29.986,103.07,316.3,1.1,1.1,2017-05-01,0610,A,39,6.0NRT,301.2,8,D
29.986,102.951,315.4,1.1,1.1,2017-05-01,0610,A,35,6.0NRT,300.5,7.9,D
29.984,102.939,314.8,1.1,1.1,2017-05-01,0610,A,38,6.0NRT,300.5,8.7,D
30.062,103.095,320.6,1.1,1.1,2017-05-01,0610,A,63,6.0NRT,303,11.3,D
30.21,103.538,320.8,1.1,1,2017-05-01,0610,A,48,6.0NRT,304.3,9.6,D
30.209,103.527,320.7,1.1,1,2017-05-01,0610,A,39,6.0NRT,303.9,8.9,D
30.519,103.736,329.6,1.1,1,2017-05-01,0610,A,78,6.0NRT,309.9,18.9,D
30.608,103.901,326.3,1,1,2017-05-01,0610,A,20,6.0NRT,307.6,11.1,D
30.617,103.899,326.5,1,1,2017-05-01,0610,A,36,6.0NRT,307,10.9,D
30.616,103.888,325.8,1,1,2017-05-01,0610,A,35,6.0NRT,306.5,11.4,D
30.665,103.849,322.5,1,1,2017-05-01,0610,A,62,6.0NRT,304.8,8.7,D
30.799,104.123,324.5,1,1,2017-05-01,0610,A,53,6.0NRT,307.4,10,D
30.866,104.197,324.5,1,1,2017-05-01,0610,A,25,6.0NRT,307.2,9.6,D
30.855,104.006,328.7,1,1,2017-05-01,0610,A,81,6.0NRT,309.1,15.6,D
31.047,103.987,316.5,1,1,2017-05-01,0610,A,24,6.0NRT,300.6,4.1,D
45.578,122.807,322.8,1.1,1,2017-05-01,0440,A,68,6.0NRT,308.7,8.6,D
46.602,129.584,304.4,1.3,1.1,2017-05-01,0440,A,31,6.0NRT,284,6,D
46.681,125.106,331.8,1,1,2017-05-01,0440,A,63,6.0NRT,300.1,23.1,D
45.941,119.144,320.8,1.5,1.2,2017-05-01,0440,A,43,6.0NRT,308.5,10.7,D
47.4,126.023,314.5,1,1,2017-05-01,0440,A,65,6.0NRT,298.9,5.1,D
47.38,125.808,323.5,1,1,2017-05-01,0440,A,77,6.0NRT,302.5,12.7,D
47.487,126.131,328.9,1,1,2017-05-01,0440,A,82,6.0NRT,306,18.4,D
47.362,124.886,316.8,1,1,2017-05-01,0440,A,51,6.0NRT,300.7,5.2,D
47.36,124.873,328.5,1,1,2017-05-01,0440,A,79,6.0NRT,299.2,17,D
48.496,135.413,300.3,2.6,1.6,2017-05-01,0440,A,34,6.0NRT,271.4,20.4,D
47.658,125.15,328.7,1,1,2017-05-01,0440,A,79,6.0NRT,304.8,17.9,D
47.836,124.65,316.2,1,1,2017-05-01,0440,A,41,6.0NRT,300,5.7,D
48.239,126.816,312.8,1.1,1,2017-05-01,0440,A,47,6.0NRT,297.7,4.4,D
49.253,136.369,322.7,3,1.6,2017-05-01,0440,A,71,6.0NRT,283,103.6,D
47.92,122.765,322.7,1,1,2017-05-01,0440,A,56,6.0NRT,310.5,5.6,D
49.009,131.503,315.8,1.7,1.3,2017-05-01,0440,A,75,6.0NRT,290.1,24.1,D
49.018,131.493,312.5,1.7,1.3,2017-05-01,0440,A,73,6.0NRT,292,19.5,D
48.566,125.995,317.2,1,1,2017-05-01,0440,A,67,6.0NRT,299.7,9.8,D
48.886,126.185,317.7,1,1,2017-05-01,0440,A,68,6.0NRT,299.9,9.1,D
48.894,124.665,325.8,1,1,2017-05-01,0440,A,70,6.0NRT,303.5,13.8,D
48.892,124.651,322.1,1,1,2017-05-01,0440,A,55,6.0NRT,305,9.6,D
48.903,124.662,323.3,1,1,2017-05-01,0440,A,67,6.0NRT,305.1,11.3,D
49.069,125.196,360.5,1,1,2017-05-01,0440,A,100,6.0NRT,307,79.3,D
49.578,128.263,307.2,1.2,1.1,2017-05-01,0440,A,24,6.0NRT,288.5,7.1,D
49.209,124.599,320.4,1,1,2017-05-01,0440,A,53,6.0NRT,301.7,6.5,D
49.207,124.585,319.5,1,1,2017-05-01,0440,A,68,6.0NRT,302.9,6.2,D
49.205,124.572,319.7,1,1,2017-05-01,0440,A,36,6.0NRT,303.1,6.2,D
49.218,124.596,328.7,1,1,2017-05-01,0440,A,79,6.0NRT,301.9,15.4,D
49.216,124.582,335.1,1,1,2017-05-01,0440,A,86,6.0NRT,303.3,24,D
49.219,124.151,322.6,1,1,2017-05-01,0440,A,73,6.0NRT,301.4,10.5,D
49.367,124.941,319,1,1,2017-05-01,0440,A,68,6.0NRT,297.6,9.2,D
49.365,124.927,316.4,1,1,2017-05-01,0440,A,62,6.0NRT,297.2,6.7,D
49.732,127.721,308.7,1.2,1.1,2017-05-01,0440,A,55,6.0NRT,284.3,7.7,D
49.73,127.704,310.9,1.2,1.1,2017-05-01,0440,A,58,6.0NRT,282.6,9.8,D
49.347,124.456,323.6,1,1,2017-05-01,0440,A,75,6.0NRT,303,11.3,D
49.345,124.442,316.8,1,1,2017-05-01,0440,A,63,6.0NRT,302.1,4.8,D
49.356,124.325,318.3,1,1,2017-05-01,0440,A,63,6.0NRT,300.7,7.8,D
48.73,118.754,326,1.4,1.2,2017-05-01,0440,A,72,6.0NRT,308.2,18.3,D
49.97,124.888,317,1,1,2017-05-01,0440,A,69,6.0NRT,296.5,8.3,D
49.431,120.258,316.5,1.2,1.1,2017-05-01,0440,A,54,6.0NRT,302.5,5.4,D
47.874,109.173,351.7,4.2,1.9,2017-05-01,0440,A,96,6.0NRT,295.1,472.2,D
47.862,109.179,351.3,4.2,1.9,2017-05-01,0440,A,95,6.0NRT,296.1,473.1,D
47.877,109.169,325.7,4.2,1.9,2017-05-01,0440,A,56,6.0NRT,293.5,142.6,D
50.116,117.943,319.9,1.4,1.2,2017-05-01,0440,A,60,6.0NRT,306.6,11.9,D
50.19,117.841,362.2,1.4,1.2,2017-05-01,0440,A,100,6.0NRT,310.7,127.1,D
50.179,117.786,323.7,1.4,1.2,2017-05-01,0440,A,28,6.0NRT,306.5,15.1,D
50.203,117.854,325.1,1.4,1.2,2017-05-01,0440,A,48,6.0NRT,307,17.1,D
50.2,117.836,331.7,1.4,1.2,2017-05-01,0440,A,78,6.0NRT,309.1,30.1,D
50.192,117.8,327.1,1.4,1.2,2017-05-01,0440,A,40,6.0NRT,305.8,21.6,D
48.878,111.807,336.2,2.9,1.6,2017-05-01,0440,A,86,6.0NRT,304.8,128.7,D
48.929,111.945,345.9,2.8,1.6,2017-05-01,0440,A,92,6.0NRT,305.9,196.3,D
48.876,111.845,328,2.9,1.6,2017-05-01,0440,A,78,6.0NRT,306.4,75.4,D
48.866,111.808,324.1,2.9,1.6,2017-05-01,0440,A,73,6.0NRT,304.6,57.9,D
48.879,111.798,327.5,2.9,1.6,2017-05-01,0440,A,77,6.0NRT,305.2,75.4,D
48.941,111.972,327.1,2.8,1.6,2017-05-01,0440,A,73,6.0NRT,304,66,D
48.932,111.937,347.5,2.8,1.6,2017-05-01,0440,A,93,6.0NRT,304.6,212.3,D
48.945,111.93,330.3,2.8,1.6,2017-05-01,0440,A,80,6.0NRT,300.2,91.3,D
48.936,111.895,320.5,2.8,1.6,2017-05-01,0440,A,41,6.0NRT,300.1,41.1,D
48.949,111.884,328.1,2.8,1.6,2017-05-01,0440,A,77,6.0NRT,302.5,81.8,D
48.942,111.8,317.4,2.9,1.6,2017-05-01,0440,A,27,6.0NRT,302.4,30.2,D
48.932,111.761,318.3,2.9,1.6,2017-05-01,0440,A,59,6.0NRT,302,35,D
48.943,111.795,319,2.9,1.6,2017-05-01,0440,A,41,6.0NRT,302.3,35.2,D
48.933,111.757,316.9,2.9,1.6,2017-05-01,0440,A,34,6.0NRT,302.3,26.4,D
50.689,119.127,356,1.2,1.1,2017-05-01,0440,A,98,6.0NRT,311.1,79.7,D
50.686,119.11,338.7,1.2,1.1,2017-05-01,0440,A,66,6.0NRT,310.9,33.4,D
50.677,119.06,327,1.2,1.1,2017-05-01,0440,A,69,6.0NRT,308.8,16.2,D
50.698,119.122,374.8,1.2,1.1,2017-05-01,0440,A,100,6.0NRT,313.3,155.6,D
50.703,119.131,327.4,1.2,1.1,2017-05-01,0440,A,79,6.0NRT,307.7,17.4,D
50.699,119.115,328.6,1.2,1.1,2017-05-01,0440,A,79,6.0NRT,311.7,18.7,D
51.255,119.821,328.4,1.1,1.1,2017-05-01,0440,A,72,6.0NRT,302,23,D
51.252,119.805,324.7,1.1,1.1,2017-05-01,0440,A,69,6.0NRT,300,17.6,D
50.604,115.61,328.1,1.7,1.3,2017-05-01,0440,A,80,6.0NRT,304.9,33.3,D
50.6,115.588,344,1.7,1.3,2017-05-01,0440,A,92,6.0NRT,306.7,84.2,D
51.69,113.961,331.2,1.9,1.3,2017-05-01,0440,A,87,6.0NRT,279.1,72,D
57.986,106.804,312.5,2.2,1.4,2017-05-01,0440,A,73,6.0NRT,280.6,47.9,D
57.977,106.77,302,2.2,1.4,2017-05-01,0440,A,50,6.0NRT,280.5,25.7,D
58.032,106.538,303.1,2.3,1.5,2017-05-01,0440,A,55,6.0NRT,274.1,29.1,D
60.144,109.1,323.6,1.5,1.2,2017-05-01,0440,A,72,6.0NRT,277,48.6,D
-2.517,110.531,319.2,1.2,1.1,2017-05-01,0605,A,71,6.0NRT,294.3,13.3,D
-2.058,111.745,317.1,1,1,2017-05-01,0605,A,44,6.0NRT,300.8,10,D
-0.247,111.996,313,1,1,2017-05-01,0605,A,52,6.0NRT,295.5,3.7,D
-0.248,111.987,313,1,1,2017-05-01,0605,A,40,6.0NRT,295.4,4,D
-0.143,109.837,316.9,1.2,1.1,2017-05-01,0605,A,61,6.0NRT,299.6,9.9,D
0.144,110.078,320.4,1.1,1.1,2017-05-01,0605,A,73,6.0NRT,295.7,13.3,D
0.147,110.072,320.5,1.1,1.1,2017-05-01,0605,A,73,6.0NRT,294.9,14.7,D
1.458,109.113,319.7,1.2,1.1,2017-05-01,0605,A,52,6.0NRT,299,11.6,D
1.968,109.467,316.8,1.2,1.1,2017-05-01,0605,A,63,6.0NRT,296.7,8.3,D
3.092,112.948,334.4,1,1,2017-05-01,0605,A,86,6.0NRT,299.3,27.9,D
3.23,113.785,315.7,1.1,1.1,2017-05-01,0605,A,52,6.0NRT,292.3,9.1,D
3.286,113.09,322,1.1,1,2017-05-01,0605,A,56,6.0NRT,296.8,13.8,D
4.754,116.478,312.3,1.8,1.3,2017-05-01,0605,A,55,6.0NRT,293,14.3,D
5.367,120.301,311.5,3.6,1.8,2017-05-01,0605,A,49,6.0NRT,294.9,51.4,D
5.161,115.589,319.4,1.5,1.2,2017-05-01,0605,A,42,6.0NRT,292,21.6,D
4.566,103.447,314.5,2.9,1.6,2017-05-01,0605,A,21,6.0NRT,294.9,27.8,D
4.58,103.445,314.1,2.9,1.6,2017-05-01,0605,A,0,6.0NRT,294.8,27.1,D
10.295,106.404,316.1,1.4,1.2,2017-05-01,0605,A,51,6.0NRT,297.8,10.8,D
10.293,106.391,316.4,1.4,1.2,2017-05-01,0605,A,45,6.0NRT,298.8,12.3,D
10.436,106.232,320.9,1.4,1.2,2017-05-01,0605,A,58,6.0NRT,296.7,18.4,D
10.685,107.664,325.3,1.2,1.1,2017-05-01,0605,A,74,6.0NRT,300.2,13.3,D
10.683,107.653,358.5,1.2,1.1,2017-05-01,0605,A,99,6.0NRT,301.7,86.5,D
10.814,107.775,320.2,1.1,1.1,2017-05-01,0605,A,43,6.0NRT,299.5,7.9,D
10.54,105.854,320.8,1.5,1.2,2017-05-01,0605,A,28,6.0NRT,297.7,13.3,D
10.538,105.841,324.5,1.5,1.2,2017-05-01,0605,A,54,6.0NRT,296.7,21.4,D
10.564,105.775,316.2,1.5,1.2,2017-05-01,0605,A,28,6.0NRT,297.8,13.5,D
10.553,105.707,320,1.5,1.2,2017-05-01,0605,A,46,6.0NRT,297.4,14.7,D
10.59,105.868,317,1.5,1.2,2017-05-01,0605,A,43,6.0NRT,294.7,13.7,D
10.613,105.143,330.7,1.7,1.3,2017-05-01,0605,A,82,6.0NRT,297,40,D
10.622,105.136,318.6,1.7,1.3,2017-05-01,0605,A,27,6.0NRT,296.1,11.8,D
11.033,107.401,317.3,1.2,1.1,2017-05-01,0605,A,59,6.0NRT,296,9.2,D
10.957,106.906,316.4,1.3,1.1,2017-05-01,0605,A,37,6.0NRT,296.6,11.6,D
10.954,106.215,321.5,1.4,1.2,2017-05-01,0605,A,61,6.0NRT,294.5,19.9,D
10.952,106.203,318.2,1.4,1.2,2017-05-01,0605,A,29,6.0NRT,295.6,16,D
11.909,108.824,318.7,1,1,2017-05-01,0605,A,55,6.0NRT,296.3,8.4,D
11.908,108.815,321.8,1,1,2017-05-01,0605,A,68,6.0NRT,296.6,11.9,D
11.92,107.778,321.4,1.1,1,2017-05-01,0605,A,72,6.0NRT,296.9,11.7,D
12.114,108.159,315.4,1.1,1,2017-05-01,0605,A,49,6.0NRT,298.3,6.2,D
11.857,106.432,317.4,1.3,1.1,2017-05-01,0605,A,52,6.0NRT,294.5,12.9,D
12.374,108.051,316.6,1.1,1,2017-05-01,0605,A,30,6.0NRT,294.9,9.4,D
12.787,108.78,316.5,1,1,2017-05-01,0605,A,26,6.0NRT,293.9,7.5,D
12.797,108.788,328.7,1,1,2017-05-01,0605,A,76,6.0NRT,295.6,19.7,D
13.072,109.156,322.3,1,1,2017-05-01,0605,A,56,6.0NRT,299,10.7,D
13.144,108.889,323,1,1,2017-05-01,0605,A,38,6.0NRT,296.4,11.1,D
13.291,108.766,324.6,1,1,2017-05-01,0605,A,73,6.0NRT,296.5,12.8,D
12.871,105.379,318.7,1.5,1.2,2017-05-01,0605,A,42,6.0NRT,299.2,15.5,D
18.795,-99.924,300.6,4.8,2,2017-05-01,0540,T,30,6.0NRT,284.9,48.4,N
19.532,-100.883,302,4.1,1.9,2017-05-01,0540,T,46,6.0NRT,291.5,32.6,N
19.67,-103.134,307.7,2.8,1.6,2017-05-01,0540,T,72,6.0NRT,288.9,40.7,N
19.667,-103.161,307.7,2.8,1.6,2017-05-01,0540,T,72,6.0NRT,288.4,39.9,N
19.564,-104.122,327,2.4,1.5,2017-05-01,0540,T,100,6.0NRT,288.7,91.8,N
19.561,-104.145,314,2.4,1.5,2017-05-01,0540,T,88,6.0NRT,287.7,46.6,N
19.656,-103.165,300.5,2.8,1.6,2017-05-01,0540,T,29,6.0NRT,288.4,22.4,N
19.56,-104.129,311.9,2.4,1.5,2017-05-01,0540,T,84,6.0NRT,288.4,42.4,N
19.673,-103.141,312.5,2.8,1.6,2017-05-01,0540,T,85,6.0NRT,289,57.1,N
19.573,-104.129,316.1,2.4,1.5,2017-05-01,0540,T,92,6.0NRT,287.2,54.1,N
19.529,-104.554,302.8,2.2,1.4,2017-05-01,0540,T,51,6.0NRT,290.1,18.3,N
19.977,-103.385,305.4,2.7,1.6,2017-05-01,0540,T,64,6.0NRT,286.4,37.5,N
19.967,-103.39,305.3,2.7,1.6,2017-05-01,0540,T,64,6.0NRT,287,37.4,N
19.964,-104.499,300.7,2.2,1.5,2017-05-01,0540,T,32,6.0NRT,287.1,17.6,N
20.616,-103.957,312.6,2.5,1.5,2017-05-01,0540,T,85,6.0NRT,289.6,49.1,N
20.627,-103.983,311.5,2.5,1.5,2017-05-01,0540,T,83,6.0NRT,289.7,45.3,N
20.634,-103.989,303.2,2.5,1.5,2017-05-01,0540,T,54,6.0NRT,289,25.4,N
20.772,-103.862,304.5,2.6,1.5,2017-05-01,0540,T,48,6.0NRT,288,25.9,N
20.77,-103.884,307.1,2.6,1.5,2017-05-01,0540,T,67,6.0NRT,289.3,31.6,N
20.778,-103.869,311,2.6,1.5,2017-05-01,0540,T,81,6.0NRT,288.2,45.8,N
20.776,-103.891,307.7,2.6,1.5,2017-05-01,0540,T,72,6.0NRT,289.3,36.6,N
20.857,-103.92,304.8,2.5,1.5,2017-05-01,0540,T,39,6.0NRT,288.1,26,N
20.852,-103.903,306.1,2.6,1.5,2017-05-01,0540,T,56,6.0NRT,289.3,29.6,N
20.866,-103.902,300.8,2.6,1.5,2017-05-01,0540,T,12,6.0NRT,289.2,17.2,N
20.863,-103.927,301.1,2.5,1.5,2017-05-01,0540,T,31,6.0NRT,288.3,19.1,N
21.288,-101.151,301.7,4.2,1.9,2017-05-01,0540,T,44,6.0NRT,288.5,49.2,N
21.285,-101.193,300.3,4.1,1.9,2017-05-01,0540,T,23,6.0NRT,287.3,42.3,N
21.292,-101.159,303.4,4.2,1.9,2017-05-01,0540,T,55,6.0NRT,288.3,56.8,N
21.086,-103.643,328.4,2.7,1.6,2017-05-01,0540,T,100,6.0NRT,288.3,123.2,N
21.084,-103.667,315.7,2.7,1.6,2017-05-01,0540,T,92,6.0NRT,287,67.9,N
21.125,-103.536,312.6,2.8,1.6,2017-05-01,0540,T,82,6.0NRT,288.8,52.2,N
21.131,-103.515,305.9,2.8,1.6,2017-05-01,0540,T,51,6.0NRT,289.6,30.3,N
21.129,-103.542,312.3,2.8,1.6,2017-05-01,0540,T,84,6.0NRT,288.1,51.7,N
22.872,-103.883,312.8,2.7,1.6,2017-05-01,0540,T,86,6.0NRT,285.4,61.6,N
23.178,-104.119,303,2.7,1.6,2017-05-01,0540,T,52,6.0NRT,286.5,29.6,N
23.183,-104.127,306.3,2.7,1.6,2017-05-01,0540,T,67,6.0NRT,286.2,38.2,N
28.962,-108.409,310.2,1.6,1.2,2017-05-01,0545,T,45,6.0NRT,286.1,21.6,N
29.003,-108.337,303.7,1.6,1.2,2017-05-01,0545,T,39,6.0NRT,283.7,16,N
29.014,-108.34,312.4,1.6,1.2,2017-05-01,0545,T,67,6.0NRT,282,26.6,N
29.014,-108.345,309.8,1.6,1.2,2017-05-01,0545,T,73,6.0NRT,282.2,23.3,N
29.007,-110.872,306.8,1.2,1.1,2017-05-01,0545,T,69,6.0NRT,291.3,9.7,N
29.578,-110.942,312.4,1.2,1.1,2017-05-01,0545,T,85,6.0NRT,290,16,N
29.576,-110.954,305.8,1.2,1.1,2017-05-01,0545,T,66,6.0NRT,289,10.2,N
33.003,-110.763,301.2,1.3,1.1,2017-05-01,0545,T,39,6.0NRT,289.1,8.1,N
33.002,-110.777,307.1,1.3,1.1,2017-05-01,0545,T,70,6.0NRT,288.6,13.4,N
44.884,64.938,319.8,1.7,1.3,2017-05-01,0615,T,68,6.0NRT,300.7,21.3,D
44.622,65.959,325.5,1.5,1.2,2017-05-01,0615,T,76,6.0NRT,302.7,28.5,D
44.621,65.978,319.1,1.5,1.2,2017-05-01,0615,T,66,6.0NRT,302.4,15.5,D
44.621,65.953,318.4,1.5,1.2,2017-05-01,0615,T,62,6.0NRT,302.1,16.1,D
44.619,65.972,327.4,1.5,1.2,2017-05-01,0615,T,79,6.0NRT,302.8,32.6,D
42.358,69.535,314,1,1,2017-05-01,0615,T,58,6.0NRT,297.5,5.5,D
42.143,68.998,320.8,1.1,1,2017-05-01,0615,T,64,6.0NRT,302.6,11.5,D
